,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
1367,SE 30th at Division,45.50468892,-122.6345551,Indian,Bollywood Theater,4.0,781,3010 SE Division St,(503) 477-6699
1368,SE 30th at Division,45.50468892,-122.6345551,American,The Richmond Bar,4.0,134,3203 SE Division St,(503) 208-3075
1369,SE 30th at Division,45.50468892,-122.6345551,Mexican,Tight Tacos,4.0,158,3060 SE Division St,(503) 208-3075
1370,SE 30th at Division,45.50468892,-122.6345551,Cocktail Bars,Jacqueline,4.5,402,2039 SE Clinton St,(503) 327-8637
1371,SE 30th at Division,45.50468892,-122.6345551,Filipino,Magna Kusina,4.5,210,2525 SE Clinton St,(503) 395-8542
1372,SE 30th at Division,45.50468892,-122.6345551,Thai,Esan Thai,4.0,53,3003 SE Division St,(503) 477-8033
1373,SE 30th at Division,45.50468892,-122.6345551,Thai,Farmhouse Kitchen Thai Cuisine,4.5,880,3354 SE Hawthorne Blvd,(503) 432-8115
1374,SE 30th at Division,45.50468892,-122.6345551,New American,Quaintrelle,4.5,219,2032 SE Clinton St,(503) 200-5787
1375,SE 30th at Division,45.50468892,-122.6345551,Thai,Modern Thai Restaurant ,4.0,192,3207 SE Division St,(503) 233-9265
1376,SE 30th at Division,45.50468892,-122.6345551,Italian,Cibo,4.0,543,3539 SE Division St,(503) 719-5377
1377,SE 30th at Division,45.50468892,-122.6345551,Lounges,Bula Kava House,4.0,125,3115 SE Division St,(503) 477-7823
1378,SE 30th at Division,45.50468892,-122.6345551,Scandinavian,Broder Café,4.5,1373,2508 SE Clinton St,(503) 736-3333
1379,SE 30th at Division,45.50468892,-122.6345551,Breweries,Little Beast Brewing Beer Garden,4.0,124,3412 SE Division St,(503) 208-2723
1380,SW 10th at Columbia,45.51544427,-122.6846749,Vietnamese,Luc Lac,4.0,4200,835 SW 2nd Ave,(503) 222-0047
1381,SW 10th at Columbia,45.51544427,-122.6846749,Seafood,Southpark Seafood,4.0,1569,901 SW Salmon St,(503) 326-1300
1382,SW 10th at Columbia,45.51544427,-122.6846749,French,Higgins Restaurant,4.0,611,1239 SW Broadway,(503) 222-9070
1383,SW 10th at Columbia,45.51544427,-122.6846749,Japanese,Behind the Museum Cafe,4.5,429,1229 SW 10th Ave,(503) 477-6625
1384,SW 10th at Columbia,45.51544427,-122.6846749,Lebanese,Karam Restaurant & Bar,4.5,103,1111 SW Jefferson St,(503) 626-5272
1385,SW 10th at Columbia,45.51544427,-122.6846749,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882
1386,SW 10th at Columbia,45.51544427,-122.6846749,Hawaiian,Beastro By Marshawn Lynch,3.5,172,1455 SW Broadway,(971) 930-8935
1387,SW 10th at Columbia,45.51544427,-122.6846749,Cocktail Bars,Swine Moonshine & Whiskey Bar,4.0,375,808 SW Taylor St,(503) 943-5844
1388,SW 10th at Columbia,45.51544427,-122.6846749,Breakfast & Brunch,Mother’s Bistro & Bar,4.5,5017,121 SW 3rd Ave,(503) 464-1122
1389,SW 10th at Columbia,45.51544427,-122.6846749,New American,Q Restaurant & Bar,4.5,942,828 SW 2nd Ave,(503) 850-8915
1390,SW 10th at Columbia,45.51544427,-122.6846749,Mediterranean,Lil' Shalom,4.5,563,1128 SW Alder St,(503) 333-6123
1391,SW 10th at Columbia,45.51544427,-122.6846749,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133
1392,SW 10th at Columbia,45.51544427,-122.6846749,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419
1393,SW 10th at Columbia,45.51544427,-122.6846749,Steakhouses,Urban Farmer,4.0,1130,525 SW Morrison St,(503) 222-5700
1394,SW 10th at Columbia,45.51544427,-122.6846749,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066
1395,SW 10th at Columbia,45.51544427,-122.6846749,Sushi Bars,Shigezo Izakaya,3.5,750,910 SW Salmon St,(503) 688-5202
1396,SW 10th at Columbia,45.51544427,-122.6846749,Brazilian,Fogo de Chão Brazilian Steakhouse,4.0,1923,930 SW 6th Ave,(503) 241-0900
1397,SW 10th at Columbia,45.51544427,-122.6846749,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252
1398,SW 10th at Columbia,45.51544427,-122.6846749,Art Museums,Portland Art Museum,4.0,353,1219 SW Park Ave,(503) 226-2811
1399,SW 10th at Columbia,45.51544427,-122.6846749,Italian,Mucca Osteria,4.5,585,1022 SW Morrison St,(503) 227-5521
1400,SW 12th at Clay,45.51507401,-122.6870298,Vietnamese,Luc Lac,4.0,4200,835 SW 2nd Ave,(503) 222-0047
1401,SW 12th at Clay,45.51507401,-122.6870298,Seafood,Southpark Seafood,4.0,1569,901 SW Salmon St,(503) 326-1300
1402,SW 12th at Clay,45.51507401,-122.6870298,Lebanese,Karam Restaurant & Bar,4.5,103,1111 SW Jefferson St,(503) 626-5272
1403,SW 12th at Clay,45.51507401,-122.6870298,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882
1404,SW 12th at Clay,45.51507401,-122.6870298,Japanese,Behind the Museum Cafe,4.5,429,1229 SW 10th Ave,(503) 477-6625
1405,SW 12th at Clay,45.51507401,-122.6870298,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133
1406,SW 12th at Clay,45.51507401,-122.6870298,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066
1407,SW 12th at Clay,45.51507401,-122.6870298,Thai,Thai Chili Jam Restaurant,4.0,249,1243 SW Jefferson St,(503) 274-8424
1408,SW 12th at Clay,45.51507401,-122.6870298,New American,Q Restaurant & Bar,4.5,942,828 SW 2nd Ave,(503) 850-8915
1409,SW 12th at Clay,45.51507401,-122.6870298,French,Higgins Restaurant,4.0,611,1239 SW Broadway,(503) 222-9070
1410,SW 12th at Clay,45.51507401,-122.6870298,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252
1411,SW 12th at Clay,45.51507401,-122.6870298,Mediterranean,Lil' Shalom,4.5,563,1128 SW Alder St,(503) 333-6123
1412,SW 12th at Clay,45.51507401,-122.6870298,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419
1413,SW 12th at Clay,45.51507401,-122.6870298,Steakhouses,Urban Farmer,4.0,1130,525 SW Morrison St,(503) 222-5700
1414,SW 12th at Clay,45.51507401,-122.6870298,Bars,Bullard Tavern,4.5,241,813 SW Alder St,(503) 222-1670
1415,SW 12th at Clay,45.51507401,-122.6870298,Pizza,21st Century Pizza,4.0,194,1221 SW Jefferson St,(503) 954-1570
1416,SW 12th at Clay,45.51507401,-122.6870298,Poke,Fish-San,5.0,62,1717 SW Park Ave,(971) 419-6273
1417,SW 12th at Clay,45.51507401,-122.6870298,Cocktail Bars,Swine Moonshine & Whiskey Bar,4.0,375,808 SW Taylor St,(503) 943-5844
1418,SW 12th at Clay,45.51507401,-122.6870298,New American,Portland City Grill,4.0,3391,111 SW 5th Ave,(503) 450-0030
1419,SW 12th at Clay,45.51507401,-122.6870298,Italian,Mucca Osteria,4.5,585,1022 SW Morrison St,(503) 227-5521
1420,SW Harrison at 1st,45.50971347,-122.6777159,Seafood,King Tide Fish and Shell,4.0,255,1510 SW Harbor Way,(503) 295-6166
1421,SW Harrison at 1st,45.50971347,-122.6777159,Japanese,Murata Restaurant,4.5,415,200 SW Market St,(503) 227-0080
1422,SW Harrison at 1st,45.50971347,-122.6777159,Vietnamese,Luc Lac,4.0,4200,835 SW 2nd Ave,(503) 222-0047
1423,SW Harrison at 1st,45.50971347,-122.6777159,Szechuan,Duck House Chinese Restaurant,4.0,1025,1968 SW 5th Ave,(971) 801-8888
1424,SW Harrison at 1st,45.50971347,-122.6777159,Italian,Il Terrazzo,4.0,258,315 S Montgomery St,(971) 302-6691
1425,SW Harrison at 1st,45.50971347,-122.6777159,New American,Q Restaurant & Bar,4.5,942,828 SW 2nd Ave,(503) 850-8915
1426,SW Harrison at 1st,45.50971347,-122.6777159,Asian Fusion,Phat Cart,4.5,272,420 SW College St,(971) 570-5007
1427,SW Harrison at 1st,45.50971347,-122.6777159,Steakhouses,Morton's The Steakhouse,4.0,384,213 SW Clay St,(503) 248-2100
1428,SW Harrison at 1st,45.50971347,-122.6777159,Dim Sum,Dough Zone - Downtown Portland,4.0,652,1910 S River Dr,(503) 446-3500
1429,SW Harrison at 1st,45.50971347,-122.6777159,Seafood,Southpark Seafood,4.0,1569,901 SW Salmon St,(503) 326-1300
1430,SW Harrison at 1st,45.50971347,-122.6777159,Sports Bars,Portland Sports Bar and Grill,3.5,184,1811 S River Dr,(503) 222-2027
1431,SW Harrison at 1st,45.50971347,-122.6777159,Whiskey Bars,Proof Reader Whiskey + Craft + Kitchen,4.0,53,1401 SW Naito Pkwy,(503) 226-7600
1432,SW Harrison at 1st,45.50971347,-122.6777159,French,Higgins Restaurant,4.0,611,1239 SW Broadway,(503) 222-9070
1433,SW Harrison at 1st,45.50971347,-122.6777159,Thai,SomTum Thai Kitchen,4.5,103,1924 SW Broadway,(503) 227-3653
1434,SW Harrison at 1st,45.50971347,-122.6777159,Seafood,McCormick & Schmick's Harborside at the Marina,3.0,725,309 SW Montgomery St,(503) 220-1865
1435,SW Harrison at 1st,45.50971347,-122.6777159,Brazilian,Fogo de Chão Brazilian Steakhouse,4.0,1923,930 SW 6th Ave,(503) 241-0900
1436,SW Harrison at 1st,45.50971347,-122.6777159,Italian,Pastini,4.0,531,911 SW Taylor,(503) 863-5188
1437,SW Harrison at 1st,45.50971347,-122.6777159,Breakfast & Brunch,Little River Cafe,4.0,224,315 S Montgomery St,(503) 227-2327
1438,SW Harrison at 1st,45.50971347,-122.6777159,New American,Clarklewis,4.0,634,1001 SE Water Ave,(503) 235-2294
1439,SW Harrison at 1st,45.50971347,-122.6777159,Cocktail Bars,Swine Moonshine & Whiskey Bar,4.0,375,808 SW Taylor St,(503) 943-5844
1440,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Lebanese,Al Hawr,4.5,359,3500 SW River Pkwy,(971) 254-9785
1441,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,French,Lilia Comedor,4.5,45,3159 S Moody Ave,(971) 254-9785
1442,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Mexican,Cha Cha Cha Taqueria Moody,3.0,132,3135 S Moody Ave,(503) 224-0100
1443,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Vietnamese,Bambuza Vietnam Kitchen - Portland,3.5,264,3682 SW Bond Ave,(503) 206-6330
1444,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Dim Sum,Dough Zone - Downtown Portland,4.0,652,1910 S River Dr,(503) 446-3500
1445,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Thai,Siam Umami,5.0,83,4237 S Corbett Ave,(503) 479-8188
1446,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Pubs,The Growler Guys,4.5,88,3739 SW Bond Ave,(503) 208-2523
1447,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Donuts,Blue Star Donuts,4.0,155,672 S Gaines St,(503) 954-3672
1448,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,American,Daily Cafe at the Tram,3.5,77,3355 SW Bond Ave,(503) 224-9691
1449,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Bubble Tea,Delish Kitchen 108 ,4.5,18,664 S Gaines St,(503) 206-7487
1450,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Italian,Caro Amico Italian Cafe,4.0,179,3606 SW Barbur Blvd,(503) 223-6895
1451,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Cafes,Ross Island Grocery & Cafe,4.0,123,3502 SW Corbett Ave,(503) 227-4531
1452,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Wine Bars,Frank Wine Bar,4.5,73,3712 S Bond Ave,(503) 206-7317
1453,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Pizza,Mt. Hood Brewing Co. - Tilikum Station,4.0,114,401 SE Caruthers St,(971) 302-7296
1454,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Boat Charters,Portland Spirit Cruises and Events,3.5,358,110 SE Caruthers St,(503) 224-3900
1455,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Italian,The Old Spaghetti Factory,3.0,481,715 S Bancroft St,(503) 222-5375
1456,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Landmarks & Historical Buildings,Tilikum Crossing: Bridge of the People,4.5,64,Tilikum Crossing,(503) 222-5375
1457,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Burgers,Little Big Burger,3.5,221,3704 SW Bond Ave,(503) 265-8021
1458,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Bakeries,St. Barbra Pinoy Bakery,4.5,110,2311 SW 6th Ave,(503) 444-7170
1459,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,Delis,Flying Elephants at South Waterfront,3.5,52,2730 S Moody Ave,(503) 937-1095
1460,NW Thurman at 24th,45.53550403,-122.7006608,Thai,Phuket Cafe,4.5,141,1818 NW 23rd Pl,(503) 781-2997
1461,NW Thurman at 24th,45.53550403,-122.7006608,Thai,Langbaan,4.5,249,1818 NW 23rd Pl,(971) 344-2564
1462,NW Thurman at 24th,45.53550403,-122.7006608,French,St. Jack,4.0,415,1610 NW 23rd St,(503) 360-1281
1463,NW Thurman at 24th,45.53550403,-122.7006608,Pizza,Life of Pie,4.5,272,1765 NW 23rd Ave,(503) 820-0083
1464,NW Thurman at 24th,45.53550403,-122.7006608,Italian,Fillmore Trattoria,4.5,159,1937 NW 23rd Pl,(971) 386-5935
1465,NW Thurman at 24th,45.53550403,-122.7006608,New American,G-Love,4.5,349,1615 NW 21st Ave,(971) 229-1043
1466,NW Thurman at 24th,45.53550403,-122.7006608,New American,Grassa,4.0,573,1506 NW 23rd Ave,(971) 386-2196
1467,NW Thurman at 24th,45.53550403,-122.7006608,Food Trucks,Bing Mi Food Cart,4.5,511,1845 NW 23rd Pl,(971) 940-4396
1468,NW Thurman at 24th,45.53550403,-122.7006608,Ramen,Boxer Ramen,4.0,295,1668 NW 23rd Ave,(503) 208-3785
1469,NW Thurman at 24th,45.53550403,-122.7006608,Breakfast & Brunch,Pine State Biscuits,4.0,277,1717 NW 23rd Ave,(971) 407-3621
1470,NW Thurman at 24th,45.53550403,-122.7006608,Pizza,Pizza Thief,4.5,168,2610 NW Vaughn St,(503) 719-7778
1471,NW Thurman at 24th,45.53550403,-122.7006608,American,Breakside Brewery,4.0,381,1570 NW 22nd Ave,(503) 444-7597
1472,NW Thurman at 24th,45.53550403,-122.7006608,Bakeries,St. Honoré Boulangerie,4.0,614,2335 NW Thurman St,(503) 445-4342
1473,NW Thurman at 24th,45.53550403,-122.7006608,New American,Urban Steel Kitchen & Bar,4.5,40,2426 NW Vaughn St,(503) 535-3785
1474,NW Thurman at 24th,45.53550403,-122.7006608,Sushi Bars,Bamboo Sushi,4.5,838,836 NW 23rd Ave,(971) 229-1925
1475,NW Thurman at 24th,45.53550403,-122.7006608,Hot Pot,Pixiu Mala Hongtang PDX,4.0,44,2330 NW Thurman St,(971) 666-7336
1476,NW Thurman at 24th,45.53550403,-122.7006608,Chicken Shop,Mama Bird,4.5,161,2145 NW Raleigh St,(503) 384-2064
1477,NW Thurman at 24th,45.53550403,-122.7006608,Pizza,Please Louise,4.5,211,1505 NW 21st Ave,(503) 946-1853
1478,NW Thurman at 24th,45.53550403,-122.7006608,American,Stepping Stone Cafe,4.0,901,2390 NW Quimby St,(503) 222-1132
1479,NW Thurman at 24th,45.53550403,-122.7006608,Sushi Bars,Rollin' Fresh Sushiritos and Poke,4.0,82,1845 NW 23rd Pl,(503) 680-1182
1480,NW Raleigh at 21st,45.53409115,-122.6949424,New American,G-Love,4.5,349,1615 NW 21st Ave,(971) 229-1043
1481,NW Raleigh at 21st,45.53409115,-122.6949424,Cocktail Bars,The Solo Club,4.0,98,2110 NW Raleigh St,(971) 254-9806
1482,NW Raleigh at 21st,45.53409115,-122.6949424,Pizza,Please Louise,4.5,211,1505 NW 21st Ave,(503) 946-1853
1483,NW Raleigh at 21st,45.53409115,-122.6949424,Chicken Shop,Mama Bird,4.5,161,2145 NW Raleigh St,(503) 384-2064
1484,NW Raleigh at 21st,45.53409115,-122.6949424,American,Breakside Brewery,4.0,381,1570 NW 22nd Ave,(503) 444-7597
1485,NW Raleigh at 21st,45.53409115,-122.6949424,New American,Grassa,4.0,573,1506 NW 23rd Ave,(971) 386-2196
1486,NW Raleigh at 21st,45.53409115,-122.6949424,French,St. Jack,4.0,415,1610 NW 23rd St,(503) 360-1281
1487,NW Raleigh at 21st,45.53409115,-122.6949424,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906
1488,NW Raleigh at 21st,45.53409115,-122.6949424,Pizza,Life of Pie,4.5,272,1765 NW 23rd Ave,(503) 820-0083
1489,NW Raleigh at 21st,45.53409115,-122.6949424,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535
1490,NW Raleigh at 21st,45.53409115,-122.6949424,Ramen,Afuri Slabtown,4.0,61,1650 NW 21st Ave,(503) 228-9535
1491,NW Raleigh at 21st,45.53409115,-122.6949424,Venues & Event Spaces,Bar West,4.5,104,1221 NW 21st Ave,(503) 208-2852
1492,NW Raleigh at 21st,45.53409115,-122.6949424,Thai,Phuket Cafe,4.5,141,1818 NW 23rd Pl,(503) 781-2997
1493,NW Raleigh at 21st,45.53409115,-122.6949424,Sushi Bars,Bamboo Sushi,4.5,838,836 NW 23rd Ave,(971) 229-1925
1494,NW Raleigh at 21st,45.53409115,-122.6949424,Mediterranean,Gastro Mania,4.5,338,1986 NW Pettygrove St,(503) 689-3794
1495,NW Raleigh at 21st,45.53409115,-122.6949424,Thai,Langbaan,4.5,249,1818 NW 23rd Pl,(971) 344-2564
1496,NW Raleigh at 21st,45.53409115,-122.6949424,Italian,Justa Pasta,4.0,330,1326 NW 19th Ave,(503) 243-2249
1497,NW Raleigh at 21st,45.53409115,-122.6949424,Moroccan,Marrakesh Restaurant,4.0,591,1201 NW 21st Ave,(503) 248-9442
1498,NW Raleigh at 21st,45.53409115,-122.6949424,Thai,Thai Bloom!,4.5,653,333 NW 23rd Ave,(503) 243-7557
1499,NW Raleigh at 21st,45.53409115,-122.6949424,Italian,Serratto,4.0,724,2112 NW Kearney St,(503) 221-1195
1500,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Sushi Bars,Yama Sushi & Sake Bar,4.0,964,926 NW 10th Ave,(503) 841-5463
1501,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535
1502,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Spanish,Can Font,4.0,264,1015 NW Northrup St,(503) 224-3909
1503,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Italian,Piazza Italia,4.0,1079,1129 NW Johnson St,(503) 478-0619
1504,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906
1505,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906
1506,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,American,Jojo,4.0,190,902 NW 13th Ave,(971) 279-4656
1507,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,American,The Fields Bar & Grill,4.0,418,1139 NW 11th Ave,(503) 841-6601
1508,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Tacos,Carlita's - Portland,4.0,238,1101 NW Northrup St,(971) 352-6991
1509,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Sushi Bars,Momoyama,4.5,133,1022 NW Johnson St,(503) 477-9201
1510,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882
1511,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Italian,Via Delizia,4.0,363,1105 NW Marshall St,(503) 225-9300
1512,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Breakfast & Brunch,Mother’s Bistro & Bar,4.5,5017,121 SW 3rd Ave,(503) 464-1122
1513,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000
1514,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,New American,Arden ,4.5,206,417 NW 10th Ave,(503) 206-6097
1515,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Cocktail Bars,Bar Rione,4.5,47,804 NW 12th Ave,(503) 206-6097
1516,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Italian,Gilda's Italian Restaurant,4.5,619,1601 SW Morrison St,(503) 688-5066
1517,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Seafood,Jake's Famous Crawfish,4.0,1878,401 SW 12th Ave,(503) 226-1419
1518,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Italian,Grassa,4.0,2062,1205 SW Washington St,(503) 241-1133
1519,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,Breakfast & Brunch,Cheryl’s on 12th,4.5,2597,1135 SW Washington St,(503) 595-2252
1520,NW 13th at Marshall,45.53080401,-122.6844227,Sushi Bars,Yama Sushi & Sake Bar,4.0,964,926 NW 10th Ave,(503) 841-5463
1521,NW 13th at Marshall,45.53080401,-122.6844227,Wine Bars,Andina,4.5,3267,1314 NW Glisan St,(503) 228-9535
1522,NW 13th at Marshall,45.53080401,-122.6844227,Mediterranean,Mediterranean Exploration Company,4.5,971,333 NW 13th Ave,(503) 222-0906
1523,NW 13th at Marshall,45.53080401,-122.6844227,American,Jojo,4.0,190,902 NW 13th Ave,(971) 279-4656
1524,NW 13th at Marshall,45.53080401,-122.6844227,Italian,Piazza Italia,4.0,1079,1129 NW Johnson St,(503) 478-0619
1525,NW 13th at Marshall,45.53080401,-122.6844227,Brewpubs,Deschutes Brewery Portland Public House,4.0,3516,210 NW 11th Ave,(503) 296-4906
1526,NW 13th at Marshall,45.53080401,-122.6844227,American,The Fields Bar & Grill,4.0,418,1139 NW 11th Ave,(503) 841-6601
1527,NW 13th at Marshall,45.53080401,-122.6844227,Spanish,Can Font,4.0,264,1015 NW Northrup St,(503) 224-3909
1528,NW 13th at Marshall,45.53080401,-122.6844227,Tacos,Carlita's - Portland,4.0,238,1101 NW Northrup St,(971) 352-6991
1529,NW 13th at Marshall,45.53080401,-122.6844227,Southern,Screen Door Pearl District,4.5,773,1131 NW Couch St,(503) 542-0882
1530,NW 13th at Marshall,45.53080401,-122.6844227,Italian,Via Delizia,4.0,363,1105 NW Marshall St,(503) 225-9300
1531,NW 13th at Marshall,45.53080401,-122.6844227,Breakfast & Brunch,Mother’s Bistro & Bar,4.5,5017,121 SW 3rd Ave,(503) 464-1122
1532,NW 13th at Marshall,45.53080401,-122.6844227,American,The Triple Lindy,4.5,94,1000 NW 17th Ave,(971) 266-8499
1533,NW 13th at Marshall,45.53080401,-122.6844227,Sushi Bars,Momoyama,4.5,133,1022 NW Johnson St,(503) 477-9201
1534,NW 13th at Marshall,45.53080401,-122.6844227,Cocktail Bars,Bar Rione,4.5,47,804 NW 12th Ave,(503) 477-9201
1535,NW 13th at Marshall,45.53080401,-122.6844227,Tacos,Papi Chulo's,4.0,358,611 NW 13th Ave,(503) 206-6085
1536,NW 13th at Marshall,45.53080401,-122.6844227,New American,G-Love,4.5,349,1615 NW 21st Ave,(971) 229-1043
1537,NW 13th at Marshall,45.53080401,-122.6844227,Italian,Piattino,4.0,534,1140 NW Everett St,(971) 983-8000
1538,NW 13th at Marshall,45.53080401,-122.6844227,Pizza,The Star,4.0,369,1309 NW Hoyt St,(503) 300-7827
1539,NW 13th at Marshall,45.53080401,-122.6844227,New American,Arden ,4.5,206,417 NW 10th Ave,(503) 206-6097
